match_id,patch,placement,level,last_round,gold_left,time_eliminated,traits,trait_tiers,augments,units
NA1_5564643979,Version.10,8,9,28,1,1593.8043212890625,"TFT17_APTrait,TFT17_AssassinTrait,TFT17_BlitzcrankUniqueTrait,TFT17_HPTank,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_AssassinTrait:2,TFT17_BlitzcrankUniqueTrait:1,TFT17_HPTank:1,TFT17_ResistTank:2,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:3,TFT17_TahmKenchUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Gwen,TFT17_Pantheon,TFT17_Ornn,TFT17_Nami,TFT17_Nunu,TFT17_Riven,TFT17_TahmKench,TFT17_Blitzcrank,TFT17_Shen"
NA1_5564643979,Version.10,2,10,35,0,1969.242431640625,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Rhaast,TFT17_Rammus,TFT17_Nunu,TFT17_Fiora,TFT17_Blitzcrank,TFT17_Vex,TFT17_Shen,TFT17_Graves"
NA1_5564643979,Version.10,4,8,31,0,1738.548095703125,"TFT17_APTrait,TFT17_DRX,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_Stargazer_Wolf","TFT17_APTrait:1,TFT17_DRX:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_Stargazer_Wolf:2",,"TFT17_Aatrox,TFT17_Jax,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu,TFT17_Nunu,TFT17_Xayah,TFT17_Jhin"
NA1_5564643979,Version.10,3,9,33,2,1835.7410888671875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_AurelionSol,TFT17_Nunu,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5564643979,Version.10,1,9,35,1,1969.242431640625,"TFT17_ADMIN,TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_ADMIN:2,TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_ManaTrait:1,TFT17_ShieldTank:3,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_Zoe,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nunu,TFT17_Leblanc,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5564643979,Version.10,7,8,30,0,1656.357177734375,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5570191799,Version.11,4,9,34,0,1986.919189453125,"TFT17_ADMIN,TFT17_DarkStar,TFT17_FlexTrait,TFT17_MorganaUniqueTrait,TFT17_ShieldTank,TFT17_SummonTrait","TFT17_ADMIN:1,TFT17_DarkStar:1,TFT17_FlexTrait:2,TFT17_MorganaUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Aurora,TFT17_Karma,TFT17_Nunu,TFT17_Leblanc,TFT17_Morgana,TFT17_Summon"
NA1_5570191799,Version.11,8,8,30,1,1732.311767578125,"TFT17_APTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_PsyOps,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_APTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_PsyOps:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Lissandra,TFT17_Pyke,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Viktor,TFT17_Rhaast,TFT17_Nami,TFT17_Summon"
NA1_5570191799,Version.11,2,10,40,2,2291.6435546875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_PsyOps,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:2,TFT17_PsyOps:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Viktor,TFT17_Rhaast,TFT17_Karma,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5570191799,Version.11,3,7,34,0,1990.023193359375,"TFT17_ASTrait,TFT17_DRX,TFT17_HPTank,TFT17_MeleeTrait,TFT17_MissFortuneUniqueTrait,TFT17_RhaastUniqueTrait","TFT17_ASTrait:4,TFT17_DRX:1,TFT17_HPTank:1,TFT17_MeleeTrait:1,TFT17_MissFortuneUniqueTrait:1,TFT17_RhaastUniqueTrait:1",,"TFT17_Belveth,TFT17_MissFortune,TFT17_Maokai,TFT17_Urgot,TFT17_Diana,TFT17_Rhaast,TFT17_Kindred"
NA1_5570191799,Version.11,7,8,30,40,1745.038330078125,"TFT17_DRX,TFT17_DarkStar,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_ShieldTank,TFT17_Stargazer_Mountain,TFT17_TahmKenchUniqueTrait","TFT17_DRX:1,TFT17_DarkStar:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_ShieldTank:1,TFT17_Stargazer_Mountain:4,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Aatrox,TFT17_Jax,TFT17_Mordekaiser,TFT17_Maokai,TFT17_Nunu,TFT17_Xayah,TFT17_TahmKench,TFT17_Jhin"
NA1_5570191799,Version.11,6,9,31,8,1808.8441162109375,"TFT17_ADMIN,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_PsyOps,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SummonTrait","TFT17_ADMIN:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_PsyOps:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_Pyke,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Nunu,TFT17_Leblanc,TFT17_Bard,TFT17_Sona,TFT17_Summon"
NA1_5570191799,Version.11,5,8,33,1,1919.1800537109375,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5570191799,Version.11,1,10,40,2,2291.6435546875,"TFT17_ASTrait,TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_HPTank,TFT17_MeleeTrait,TFT17_MorganaUniqueTrait,TFT17_PsyOps,TFT17_TahmKenchUniqueTrait","TFT17_ASTrait:1,TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_HPTank:2,TFT17_MeleeTrait:2,TFT17_MorganaUniqueTrait:1,TFT17_PsyOps:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Belveth,TFT17_Gragas,TFT17_Maokai,TFT17_Urgot,TFT17_Kindred,TFT17_MasterYi,TFT17_MasterYi,TFT17_TahmKench,TFT17_Morgana,TFT17_Fiora"
NA1_5564675299,Version.10,2,9,34,10,1989.28857421875,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_DarkStar,TFT17_FioraUniqueTrait,TFT17_FlexTrait,TFT17_JhinUniqueTrait,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_VexUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_DarkStar:1,TFT17_FioraUniqueTrait:1,TFT17_FlexTrait:1,TFT17_JhinUniqueTrait:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_VexUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Karma,TFT17_Nunu,TFT17_Fiora,TFT17_Jhin,TFT17_Blitzcrank,TFT17_Vex,TFT17_Shen"
NA1_5564675299,Version.10,4,8,33,23,1916.8189697265625,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_ResistTank:2,TFT17_ShenUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Riven,TFT17_Bard,TFT17_Shen"
NA1_5564675299,Version.10,1,10,34,6,1989.28857421875,"TFT17_ADMIN,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SummonTrait","TFT17_ADMIN:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SummonTrait:2",,"TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Nunu,TFT17_Leblanc,TFT17_Bard,TFT17_Sona,TFT17_Summon"
NA1_5564675299,Version.10,7,9,27,3,1595.2191162109375,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:2,TFT17_ManaTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven,TFT17_Bard"
NA1_5564675299,Version.10,8,8,27,12,1593.1163330078125,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:2,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5564675299,Version.10,5,7,30,0,1738.45947265625,"TFT17_APTrait,TFT17_DRX,TFT17_HPTank,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Stargazer_Mountain,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Stargazer_Mountain:3,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu,TFT17_Rhaast"
NA1_5564675299,Version.10,3,9,33,0,1909.759033203125,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ResistTank,TFT17_ShenUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_ResistTank:1,TFT17_ShenUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Shen,TFT17_Summon"
NA1_5564675299,Version.10,6,8,27,2,1603.5306396484375,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_Mecha:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SpaceGroove:1",,"TFT17_Mordekaiser,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Nunu,TFT17_Blitzcrank"
NA1_5565140299,Version.10,3,9,33,1,1862.769287109375,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rhaast,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5565140299,Version.10,2,8,34,46,1871.8614501953125,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5565140299,Version.10,8,7,26,0,1496.282958984375,"TFT17_ADMIN,TFT17_ASTrait,TFT17_AnimaSquad,TFT17_FlexTrait,TFT17_ShieldTank,TFT17_SummonTrait","TFT17_ADMIN:2,TFT17_ASTrait:1,TFT17_AnimaSquad:1,TFT17_FlexTrait:1,TFT17_ShieldTank:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_Jinx,TFT17_IvernMinion,TFT17_Illaoi,TFT17_Aurora,TFT17_Diana,TFT17_Leblanc,TFT17_Summon"
NA1_5565140299,Version.10,4,9,33,42,1861.66796875,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_GravesTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_GravesTrait:1,TFT17_ManaTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Graves,TFT17_Summon"
NA1_5565140299,Version.10,1,10,34,10,1925.2825927734375,"TFT17_DRX,TFT17_FioraUniqueTrait,TFT17_GravesTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_MeleeTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShenUniqueTrait,TFT17_SonaUniqueTrait,TFT17_TahmKenchUniqueTrait","TFT17_DRX:1,TFT17_FioraUniqueTrait:1,TFT17_GravesTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_MeleeTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShenUniqueTrait:1,TFT17_SonaUniqueTrait:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Aatrox,TFT17_Akali,TFT17_Maokai,TFT17_Rhaast,TFT17_TahmKench,TFT17_Fiora,TFT17_Jhin,TFT17_Sona,TFT17_Shen,TFT17_Graves"
NA1_5565140299,Version.10,5,7,31,6,1758.4139404296875,"TFT17_APTrait,TFT17_DRX,TFT17_Fateweaver,TFT17_HPTank,TFT17_ResistTank,TFT17_Stargazer_Medallion,TFT17_Timebreaker","TFT17_APTrait:1,TFT17_DRX:1,TFT17_Fateweaver:1,TFT17_HPTank:1,TFT17_ResistTank:1,TFT17_Stargazer_Medallion:1,TFT17_Timebreaker:1",,"TFT17_Aatrox,TFT17_TwistedFate,TFT17_Jax,TFT17_Milio,TFT17_Pantheon,TFT17_Maokai,TFT17_Lulu"
NA1_5565140299,Version.10,7,9,27,1,1566.8402099609375,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:2,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_AurelionSol,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5565140299,Version.10,6,8,28,2,1628.4879150390625,"TFT17_APTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_PsyOps,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_APTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_PsyOps:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Lissandra,TFT17_IvernMinion,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Nami,TFT17_Nunu,TFT17_Sona,TFT17_Summon"
NA1_5568738143,Version.10,4,8,30,14,1678.2451171875,"TFT17_ADMIN,TFT17_ASTrait,TFT17_AnimaSquad,TFT17_FlexTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SummonTrait","TFT17_ADMIN:1,TFT17_ASTrait:1,TFT17_AnimaSquad:1,TFT17_FlexTrait:1,TFT17_ShieldTank:1,TFT17_SonaUniqueTrait:1,TFT17_SummonTrait:1",,"TFT17_Leona,TFT17_Jinx,TFT17_Jinx,TFT17_IvernMinion,TFT17_Illaoi,TFT17_Aurora,TFT17_Diana,TFT17_Sona,TFT17_Summon"
NA1_5568738143,Version.10,1,9,31,9,1747.736328125,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FioraUniqueTrait,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_MeleeTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_TahmKenchUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:3,TFT17_FioraUniqueTrait:1,TFT17_FlexTrait:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_MeleeTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Chogath,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Karma,TFT17_Galio,TFT17_MasterYi,TFT17_TahmKench,TFT17_Fiora,TFT17_Jhin,TFT17_Blitzcrank"
NA1_5568738143,Version.10,2,9,31,1,1747.08544921875,"TFT17_Astronaut,TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_ManaTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove","TFT17_Astronaut:1,TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:3,TFT17_FlexTrait:2,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_ManaTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1",,"TFT17_Chogath,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Kaisa,TFT17_Rhaast,TFT17_Karma,TFT17_Galio,TFT17_Bard,TFT17_Jhin,TFT17_Blitzcrank"
NA1_5568738143,Version.10,7,8,27,0,1537.1727294921875,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:1,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5568738143,Version.10,5,8,28,0,1602.43310546875,"TFT17_AssassinTrait,TFT17_Astronaut,TFT17_Fateweaver,TFT17_FlexTrait,TFT17_ResistTank,TFT17_Timebreaker","TFT17_AssassinTrait:2,TFT17_Astronaut:2,TFT17_Fateweaver:1,TFT17_FlexTrait:1,TFT17_ResistTank:1,TFT17_Timebreaker:1",,"TFT17_Poppy,TFT17_Milio,TFT17_IvernMinion,TFT17_Fizz,TFT17_Rammus,TFT17_Corki,TFT17_Galio,TFT17_Riven"
NA1_5568738143,Version.10,6,9,28,2,1610.7557373046875,"TFT17_BlitzcrankUniqueTrait,TFT17_DRX,TFT17_HPTank,TFT17_JhinUniqueTrait,TFT17_RangedTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_Stargazer_Mountain,TFT17_TahmKenchUniqueTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DRX:1,TFT17_HPTank:1,TFT17_JhinUniqueTrait:1,TFT17_RangedTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_Stargazer_Mountain:3,TFT17_TahmKenchUniqueTrait:1",,"TFT17_Aatrox,TFT17_Jax,TFT17_Maokai,TFT17_Rhaast,TFT17_Nunu,TFT17_Xayah,TFT17_TahmKench,TFT17_Jhin,TFT17_Blitzcrank"
NA1_5568738143,Version.10,8,8,24,1,1374.9957275390625,"TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_Mecha,TFT17_RhaastUniqueTrait,TFT17_ShieldTank","TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:2,TFT17_Mecha:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:1",,"TFT17_Zoe,TFT17_Mordekaiser,TFT17_Rhaast,TFT17_Karma,TFT17_AurelionSol,TFT17_Galio,TFT17_Nunu"
NA1_5568738143,Version.10,3,9,31,32,1741.3277587890625,"TFT17_BlitzcrankUniqueTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_ManaTrait,TFT17_RhaastUniqueTrait,TFT17_ShieldTank,TFT17_SonaUniqueTrait,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_BlitzcrankUniqueTrait:1,TFT17_DarkStar:1,TFT17_FlexTrait:1,TFT17_ManaTrait:1,TFT17_RhaastUniqueTrait:1,TFT17_ShieldTank:2,TFT17_SonaUniqueTrait:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Rhaast,TFT17_Karma,TFT17_Nunu,TFT17_Bard,TFT17_Blitzcrank,TFT17_Sona,TFT17_Summon"
NA1_5565128977,Version.10,2,8,37,24,2076.5244140625,"TFT17_ASTrait,TFT17_DRX,TFT17_HPTank,TFT17_MeleeTrait,TFT17_MissFortuneUniqueTrait,TFT17_ResistTank,TFT17_RhaastUniqueTrait,TFT17_SpaceGroove","TFT17_ASTrait:2,TFT17_DRX:1,TFT17_HPTank:1,TFT17_MeleeTrait:1,TFT17_MissFortuneUniqueTrait:1,TFT17_ResistTank:1,TFT17_RhaastUniqueTrait:1,TFT17_SpaceGroove:1",,"TFT17_Aatrox,TFT17_Belveth,TFT17_Jinx,TFT17_MissFortune,TFT17_Maokai,TFT17_Urgot,TFT17_Ornn,TFT17_Rhaast"
NA1_5565128977,Version.10,8,8,27,1,1555.6075439453125,"TFT17_APTrait,TFT17_DarkStar,TFT17_FlexTrait,TFT17_MorganaUniqueTrait,TFT17_ShieldTank,TFT17_SpaceGroove,TFT17_SummonTrait","TFT17_APTrait:1,TFT17_DarkStar:2,TFT17_FlexTrait:1,TFT17_MorganaUniqueTrait:1,TFT17_ShieldTank:1,TFT17_SpaceGroove:1,TFT17_SummonTrait:1",,"TFT17_Chogath,TFT17_Lissandra,TFT17_IvernMinion,TFT17_Mordekaiser,TFT17_Illaoi,TFT17_Karma,TFT17_Nami,TFT17_Morgana,TFT17_Summon"
